,gadget ,card_material,card_shield,card_bit,card_drift,card_mana,card_ingot,dragon_style,dragon_body,dragon_wings,dragon_eyes,dragon_all_horns,dragon_name,music
1561,gold_token,gold,amethyst,864,48,3,4,pirate,earthy_orange,sunny_yellow,wasp_yellow,golden,Willifrid,none
1562,platinum_token,gold,amethyst,720,48,3,4,wild,tangle_dark,floyd_pink,wasp_yellow,golden,Sebastianus,none
1563,gold_token,titanium,sapphire,576,48,3,4,wild,firing_red,ocean_blue,wasp_yellow,bone,Gernot,none
1564,platinum_token,platinum,kevlar,864,48,3,4,pirate,firing_red,ocean_blue,hornet_brown,bone,Féchín,none
1565,platinum_token,titanium,sapphire,576,48,3,4,wild,mystic_purple,party_orange,hornet_brown,golden,Victorianus,none
1566,platinum_token,platinum,emerald,720,72,3,4,wild,exotic_turquoise,sunny_yellow,firefly_lilac,bone,Njáll,none
1567,platinum_token,titanium,emerald,720,48,3,5,wild,chocolate_brown,magic_purple,hornet_brown,golden,Balbus,none
1568,platinum_token,platinum,emerald,720,48,3,4,wild,firing_red,magic_purple,hornet_brown,bone,Marcius,none
1569,platinum_token,platinum,kevlar,864,48,3,4,wild,firing_red,ocean_blue,hornet_brown,bone,Cnaeus,none
1570,platinum_token,titanium,sapphire,864,48,3,4,wild,earthy_orange,magic_purple,hornet_brown,bone,Pamphilos,none
1571,gold_token,platinum,amethyst,576,48,9,5,wild,peaceful_green,sunny_yellow,hornet_brown,bone,Servius,none
1572,platinum_token,titanium,emerald,720,48,6,4,wild,firing_red,magic_purple,hornet_brown,bone,Áedh,none
1573,gold_token,gold,prism,864,48,3,4,wild,firing_red,sunny_yellow,firefly_lilac,bone,Balbinus,none
1574,gold_token,gold,emerald,576,72,3,4,wild,firing_red,magic_purple,hornet_brown,golden,Makarios,none
1575,platinum_token,gold,kevlar,576,48,3,4,wild,mystic_purple,floyd_pink,shimmer_turquoise,rainbow,Riacán,none
1576,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,magic_purple,wasp_yellow,bone,Laurentina,none
1577,platinum_token,gold,prism,576,48,3,4,wild,exotic_turquoise,sunny_yellow,firefly_lilac,bone,Meginfrid,none
1578,platinum_token,platinum,kevlar,720,60,3,5,wild,peaceful_green,lemon_green,hornet_brown,golden,Dubgall,none
1579,gold_token,gold,emerald,576,48,3,5,wild,earthy_orange,party_orange,wasp_yellow,bone,Nikomedes,none
1580,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,sunny_yellow,hornet_brown,bone,Fabia,none
1581,platinum_token,platinum,amethyst,720,60,6,8,wild,tangle_dark,magic_purple,firefly_lilac,golden,Ireneus,none
1582,titanium_token,gold,amethyst,576,48,3,5,wild,chocolate_brown,magic_purple,firefly_lilac,bone,Blandinus,none
1583,gold_token,platinum,sapphire,576,48,3,4,wild,firing_red,magic_purple,hornet_brown,bone,Antoninus,none
1584,gold_token,titanium,sapphire,576,72,3,5,wild,exotic_turquoise,ocean_blue,hornet_brown,bone,Ǫlvir,none
1585,platinum_token,platinum,kevlar,720,48,3,8,wild,exotic_turquoise,lemon_green,assembly_purple,bone,Geretrudis,none
1586,platinum_token,platinum,amethyst,576,60,6,4,wild,firing_red,magic_purple,firefly_lilac,bone,Aristarchos,none
1587,platinum_token,platinum,kevlar,576,48,3,8,wild,firing_red,magic_purple,hornet_brown,rainbow,Christianus,none
1588,platinum_token,titanium,sapphire,576,48,3,4,wild,exotic_turquoise,sunny_yellow,wasp_yellow,bone,Gisilfrid,none
1589,platinum_token,platinum,amethyst,576,48,3,4,wild,chocolate_brown,party_orange,hornet_brown,bone,Rúni,none
1590,platinum_token,titanium,amethyst,576,48,3,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Theophania,none
1591,platinum_token,platinum,prism,576,48,3,5,wild,tangle_dark,sunny_yellow,wasp_yellow,rainbow,Claritia,none
1592,titanium_token,titanium,emerald,576,60,3,5,wild,chocolate_brown,magic_purple,firefly_lilac,bone,Diodotos,none
1593,titanium_token,titanium,sapphire,864,60,3,5,wild,chocolate_brown,floyd_pink,hornet_brown,bone,Chlodulf,none
1594,platinum_token,platinum,emerald,576,48,3,5,wild,tangle_dark,sunny_yellow,assembly_purple,bone,Colobert,none
1595,platinum_token,gold,sapphire,576,48,3,4,wild,mystic_purple,sunny_yellow,firefly_lilac,golden,Eligius,none
1596,gold_token,platinum,amethyst,720,60,6,5,wild,firing_red,party_orange,firefly_lilac,golden,Demosthenes,none
1597,titanium_token,platinum,prism,720,48,3,4,wild,peaceful_green,floyd_pink,hornet_brown,bone,Roslindis,none
1598,gold_token,platinum,emerald,720,60,9,5,wild,firing_red,sunny_yellow,hornet_brown,bone,Heron,none
1599,gold_token,gold,amethyst,576,60,3,5,wild,firing_red,magic_purple,firefly_lilac,bone,Nabu-Kudurri-Usur,none
1600,gold_token,platinum,emerald,720,48,3,5,wild,peaceful_green,party_orange,assembly_purple,bone,Walchelin,none
1601,titanium_token,gold,emerald,720,48,3,4,wild,mystic_purple,lemon_green,wasp_yellow,golden,Ragnheiðr,none
1602,titanium_token,gold,amethyst,576,60,3,4,wild,chocolate_brown,party_orange,assembly_purple,bone,Cathassach,none
1603,platinum_token,titanium,prism,864,48,9,5,wild,peaceful_green,floyd_pink,firefly_lilac,golden,Epaphroditos,none
1604,platinum_token,platinum,kevlar,576,60,3,4,wild,firing_red,floyd_pink,hornet_brown,bone,Conrad,none
1605,platinum_token,platinum,amethyst,864,48,6,4,wild,chocolate_brown,magic_purple,hornet_brown,bone,Johanna,none
1606,platinum_token,titanium,sapphire,576,48,3,5,sovereign,exotic_turquoise,ocean_blue,hornet_brown,bone,Áed,none
1607,gold_token,platinum,emerald,864,48,3,5,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Tukulti-Ninurta,none
1608,platinum_token,titanium,amethyst,864,48,3,5,wild,exotic_turquoise,ocean_blue,wasp_yellow,bone,Muirenn,none
1609,gold_token,platinum,amethyst,576,48,3,5,wild,tangle_dark,magic_purple,wasp_yellow,bone,Touthmosis,none
1610,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,lemon_green,hornet_brown,bone,Gilbert,none
1611,gold_token,titanium,amethyst,720,48,3,4,wild,mystic_purple,magic_purple,wasp_yellow,bone,McNab,none
1612,platinum_token,platinum,amethyst,864,48,3,5,wild,peaceful_green,party_orange,hornet_brown,bone,Machado,none
1613,gold_token,platinum,amethyst,576,48,3,4,wild,peaceful_green,party_orange,wasp_yellow,bone,Schuyler,none
1614,platinum_token,gold,kevlar,576,48,3,4,sovereign,earthy_orange,sunny_yellow,hornet_brown,golden,Bonhomme,none
1615,gold_token,platinum,sapphire,720,48,3,5,wild,chocolate_brown,ocean_blue,assembly_purple,bone,Constantino,none
1616,titanium_token,gold,emerald,720,48,9,4,sovereign,exotic_turquoise,ocean_blue,firefly_lilac,bone,Vairya,none
1617,gold_token,gold,kevlar,720,72,3,4,wild,chocolate_brown,floyd_pink,firefly_lilac,bone,Flynn,none
1618,titanium_token,platinum,amethyst,576,48,3,4,pirate,chocolate_brown,magic_purple,hornet_brown,golden,Lindberg,none
1619,platinum_token,gold,sapphire,576,72,3,5,wild,tangle_dark,sunny_yellow,firefly_lilac,bone,Boehler,none
1620,titanium_token,platinum,kevlar,720,48,3,4,wild,firing_red,magic_purple,firefly_lilac,bone,Caro,none
1621,gold_token,platinum,prism,720,48,3,5,wild,firing_red,party_orange,firefly_lilac,bone,Herberts,none
1622,gold_token,titanium,sapphire,576,48,3,5,wild,firing_red,floyd_pink,firefly_lilac,bone,Bagley,none
1623,platinum_token,gold,kevlar,864,48,3,4,sovereign,exotic_turquoise,ocean_blue,hornet_brown,bone,Holt,none
1624,gold_token,gold,prism,864,48,3,4,wild,firing_red,magic_purple,assembly_purple,bone,Nervi,none
1625,gold_token,platinum,emerald,576,48,3,4,wild,chocolate_brown,ocean_blue,hornet_brown,rainbow,Wilms,none
1626,platinum_token,titanium,prism,576,48,3,5,pirate,peaceful_green,ocean_blue,wasp_yellow,bone,Azarola,none
1627,gold_token,gold,sapphire,720,48,3,5,sovereign,firing_red,party_orange,hornet_brown,bone,ur-Rahman,none
1628,gold_token,platinum,emerald,720,48,3,10,wild,earthy_orange,party_orange,hornet_brown,bone,MacCallum,none
1629,gold_token,titanium,emerald,720,48,6,4,wild,firing_red,party_orange,wasp_yellow,rainbow,Jacques,none
1630,gold_token,gold,amethyst,576,60,3,4,wild,tangle_dark,magic_purple,wasp_yellow,bone,Schwarz,none
1631,platinum_token,platinum,emerald,576,60,3,4,wild,chocolate_brown,ocean_blue,wasp_yellow,bone,Kardos,none
1632,gold_token,titanium,sapphire,864,48,6,5,sovereign,chocolate_brown,grosbeak_green,wasp_yellow,bone,Velasco,none
1633,gold_token,platinum,amethyst,576,48,3,4,wild,exotic_turquoise,floyd_pink,wasp_yellow,bone,Abatangelo,none
1634,platinum_token,titanium,sapphire,576,48,6,5,wild,tangle_dark,grosbeak_green,hornet_brown,bone,Brandon,none
1635,titanium_token,gold,amethyst,864,48,3,4,wild,tangle_dark,sunny_yellow,wasp_yellow,bone,Bösch,none
1636,platinum_token,titanium,sapphire,720,60,3,4,wild,chocolate_brown,sunny_yellow,firefly_lilac,golden,Shepard,none
1637,platinum_token,platinum,amethyst,720,48,3,4,wild,exotic_turquoise,lemon_green,shimmer_turquoise,bone,Manco,none
1638,platinum_token,gold,sapphire,864,60,3,4,wild,mystic_purple,ocean_blue,hornet_brown,rainbow,Maes,none
1639,gold_token,platinum,kevlar,864,48,9,4,wild,peaceful_green,sunny_yellow,shimmer_turquoise,bone,Hartell,none
1640,gold_token,platinum,emerald,720,48,3,5,wild,exotic_turquoise,magic_purple,firefly_lilac,bone,Sass,none
1641,gold_token,platinum,prism,720,48,3,5,wild,earthy_orange,lemon_green,shimmer_turquoise,bone,Idowu,none
1642,platinum_token,gold,kevlar,576,48,6,5,wild,firing_red,lemon_green,hornet_brown,golden,Weaver,none
1643,titanium_token,titanium,amethyst,720,48,3,5,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Sharma,none
1644,titanium_token,platinum,emerald,576,48,3,4,wild,chocolate_brown,ocean_blue,firefly_lilac,bone,O'Brien,none
1645,titanium_token,titanium,amethyst,576,48,3,4,wild,exotic_turquoise,lemon_green,firefly_lilac,bone,Mikolajczak,none
1646,platinum_token,platinum,sapphire,720,48,3,5,wild,mystic_purple,sunny_yellow,hornet_brown,bone,Simpkin,none
1647,gold_token,gold,prism,720,48,6,5,wild,earthy_orange,grosbeak_green,wasp_yellow,golden,MacIntyre,none
1648,titanium_token,platinum,amethyst,864,60,3,5,wild,firing_red,magic_purple,wasp_yellow,bone,Nigel,none
1649,platinum_token,titanium,emerald,576,48,3,4,wild,mystic_purple,party_orange,wasp_yellow,bone,Martins,none
1650,platinum_token,gold,emerald,576,48,3,4,wild,tangle_dark,party_orange,hornet_brown,bone,Feldt,none
1651,gold_token,platinum,emerald,864,48,3,4,wild,exotic_turquoise,sunny_yellow,hornet_brown,golden,Steed,none
1652,platinum_token,platinum,emerald,720,48,6,4,wild,tangle_dark,magic_purple,firefly_lilac,golden,Andreev,none
1653,gold_token,titanium,sapphire,720,48,3,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Derrickson,none
1654,gold_token,platinum,prism,864,48,6,4,wild,exotic_turquoise,sunny_yellow,wasp_yellow,golden,Mägi,none
1655,platinum_token,titanium,emerald,576,48,3,4,wild,chocolate_brown,ocean_blue,hornet_brown,bone,Tomić,none
1656,titanium_token,gold,amethyst,864,48,3,5,wild,earthy_orange,sunny_yellow,firefly_lilac,bone,Grbić,none
1657,gold_token,gold,sapphire,576,48,3,4,wild,exotic_turquoise,ocean_blue,shimmer_turquoise,golden,Hlaváček,none
1658,titanium_token,gold,prism,864,60,3,5,wild,tangle_dark,sunny_yellow,wasp_yellow,rainbow,Braam,none
1659,platinum_token,platinum,kevlar,576,48,3,5,wild,chocolate_brown,floyd_pink,firefly_lilac,golden,Matheson,none
1660,gold_token,titanium,sapphire,720,48,3,10,wild,firing_red,party_orange,hornet_brown,bone,Ruggeri,none
1661,platinum_token,platinum,emerald,864,48,3,5,wild,earthy_orange,sunny_yellow,hornet_brown,bone,McAfee,none
1662,titanium_token,gold,kevlar,720,48,3,4,pirate,earthy_orange,ocean_blue,wasp_yellow,bone,Saylor,none
1663,platinum_token,platinum,prism,720,48,3,5,wild,chocolate_brown,floyd_pink,firefly_lilac,rainbow,Horton,none
1664,platinum_token,platinum,sapphire,864,48,3,4,wild,exotic_turquoise,party_orange,firefly_lilac,rainbow,McCoy,none
1665,gold_token,platinum,emerald,864,72,3,4,wild,peaceful_green,floyd_pink,wasp_yellow,bone,Zając,none
1666,platinum_token,platinum,prism,576,48,3,4,wild,mystic_purple,party_orange,hornet_brown,bone,Olsen,none
1667,gold_token,platinum,emerald,720,48,3,8,wild,mystic_purple,party_orange,wasp_yellow,bone,Michiels,none
1668,platinum_token,platinum,sapphire,576,48,3,4,wild,tangle_dark,grosbeak_green,hornet_brown,bone,Wouters,none
1669,titanium_token,platinum,sapphire,864,48,9,5,wild,mystic_purple,ocean_blue,wasp_yellow,bone,Baglio,none
1670,platinum_token,platinum,sapphire,576,48,3,5,wild,mystic_purple,floyd_pink,hornet_brown,bone,Šimonis,none
1671,titanium_token,platinum,emerald,576,48,3,10,wild,peaceful_green,floyd_pink,wasp_yellow,bone,Solberg,none
1672,gold_token,titanium,kevlar,864,48,3,5,wild,mystic_purple,lemon_green,firefly_lilac,bone,Kohout,none
1673,titanium_token,platinum,prism,576,72,3,10,wild,peaceful_green,magic_purple,firefly_lilac,bone,Zapatero,none
1674,titanium_token,platinum,sapphire,864,48,3,5,wild,exotic_turquoise,magic_purple,firefly_lilac,rainbow,Dela,none
1675,platinum_token,platinum,kevlar,720,48,6,4,wild,firing_red,party_orange,shimmer_turquoise,bone,Denman,none
1676,gold_token,gold,prism,576,48,6,5,wild,exotic_turquoise,party_orange,hornet_brown,bone,Kristiansen,none
1677,platinum_token,titanium,kevlar,864,48,3,4,wild,chocolate_brown,floyd_pink,hornet_brown,bone,Zeelen,none
1678,platinum_token,platinum,amethyst,864,72,3,4,wild,chocolate_brown,lemon_green,wasp_yellow,bone,Denis,none
1679,platinum_token,titanium,emerald,720,48,6,5,sovereign,tangle_dark,floyd_pink,wasp_yellow,golden,Kools,tangle_dragons_-_steven_castano
1680,platinum_token,platinum,kevlar,720,72,3,5,wild,tangle_dark,sunny_yellow,hornet_brown,golden,Aliprandi,none
1681,platinum_token,platinum,sapphire,720,48,3,4,wild,mystic_purple,magic_purple,hornet_brown,golden,Ivanow,none
1682,titanium_token,platinum,prism,576,48,3,8,wild,firing_red,sunny_yellow,wasp_yellow,bone,Nelli,none
1683,gold_token,platinum,sapphire,576,48,3,4,wild,exotic_turquoise,sunny_yellow,hornet_brown,bone,Coughlan,none
1684,titanium_token,titanium,sapphire,576,60,3,4,wild,exotic_turquoise,floyd_pink,firefly_lilac,bone,Uccello,none
1685,titanium_token,platinum,kevlar,576,48,3,4,wild,firing_red,ocean_blue,hornet_brown,rainbow,Faulkner,none
1686,gold_token,platinum,emerald,720,48,9,5,wild,peaceful_green,party_orange,firefly_lilac,golden,Hogan,none
1687,platinum_token,platinum,sapphire,576,48,3,4,pirate,tangle_dark,sunny_yellow,hornet_brown,bone,Budny,none
1688,platinum_token,gold,amethyst,720,48,3,4,sovereign,mystic_purple,magic_purple,shimmer_turquoise,golden,Musiał,none
1689,platinum_token,platinum,sapphire,576,48,3,4,wild,earthy_orange,lemon_green,wasp_yellow,bone,Pololáník,none
1690,platinum_token,gold,kevlar,864,48,3,4,wild,firing_red,lemon_green,firefly_lilac,golden,Matthewson,none
1691,gold_token,gold,sapphire,576,48,6,5,wild,chocolate_brown,floyd_pink,hornet_brown,bone,Ząbek,none
1692,platinum_token,gold,sapphire,864,48,3,4,wild,exotic_turquoise,floyd_pink,hornet_brown,bone,Nedbálek,none
1693,platinum_token,platinum,prism,864,72,3,4,wild,earthy_orange,floyd_pink,firefly_lilac,golden,Tolbert,none
1694,gold_token,platinum,amethyst,576,48,3,5,wild,earthy_orange,party_orange,assembly_purple,golden,Porcher,none
1695,gold_token,platinum,emerald,720,72,6,4,wild,exotic_turquoise,magic_purple,hornet_brown,bone,Alderliesten,tangle_dragons_-_steven_castano
1696,platinum_token,platinum,amethyst,576,60,3,4,wild,chocolate_brown,magic_purple,firefly_lilac,bone,Sander,none
1697,platinum_token,gold,amethyst,720,48,3,4,wild,peaceful_green,lemon_green,hornet_brown,bone,Stanley,none
1698,platinum_token,platinum,amethyst,576,48,3,4,wild,mystic_purple,party_orange,hornet_brown,golden,Laguardia,none
1699,platinum_token,titanium,emerald,864,48,3,4,wild,tangle_dark,ocean_blue,hornet_brown,golden,Von,none
1700,platinum_token,platinum,prism,720,60,3,4,wild,mystic_purple,party_orange,assembly_purple,bone,Boatwright,none
1701,platinum_token,platinum,amethyst,720,48,6,4,wild,earthy_orange,magic_purple,hornet_brown,golden,Pauwels,none
1702,platinum_token,platinum,prism,864,48,9,4,wild,exotic_turquoise,floyd_pink,hornet_brown,bone,Cleto,none
1703,titanium_token,platinum,amethyst,576,48,3,5,wild,firing_red,magic_purple,hornet_brown,bone,Gott,none
1704,platinum_token,gold,sapphire,864,48,3,4,wild,chocolate_brown,ocean_blue,firefly_lilac,bone,Banderas,none
1705,platinum_token,platinum,amethyst,864,48,3,5,wild,firing_red,magic_purple,wasp_yellow,bone,Rodney,none
1706,platinum_token,platinum,emerald,720,48,3,5,wild,exotic_turquoise,lemon_green,hornet_brown,bone,Kawasaki,none
1707,gold_token,gold,sapphire,576,48,3,4,wild,firing_red,grosbeak_green,firefly_lilac,bone,Bambach,none
1708,gold_token,titanium,sapphire,576,48,9,5,wild,exotic_turquoise,grosbeak_green,hornet_brown,bone,Muñoz,none
1709,gold_token,gold,amethyst,720,48,3,5,wild,earthy_orange,party_orange,hornet_brown,bone,Nieto,none
1710,platinum_token,platinum,emerald,576,48,9,5,wild,chocolate_brown,magic_purple,wasp_yellow,bone,Cullen,none
1711,platinum_token,platinum,kevlar,720,48,3,5,wild,chocolate_brown,lemon_green,hornet_brown,bone,Cantrell,none
1712,titanium_token,titanium,sapphire,720,60,3,4,wild,earthy_orange,party_orange,hornet_brown,bone,Dustin,none
1713,platinum_token,platinum,amethyst,720,48,3,5,wild,tangle_dark,party_orange,wasp_yellow,bone,Haumann,none
1714,gold_token,titanium,emerald,576,48,3,4,sovereign,firing_red,lemon_green,hornet_brown,bone,Samuelson,none
1715,platinum_token,platinum,sapphire,720,48,3,4,wild,peaceful_green,grosbeak_green,hornet_brown,bone,Giles,none
1716,platinum_token,gold,prism,864,48,6,5,wild,chocolate_brown,magic_purple,hornet_brown,bone,Joubert,none
1717,gold_token,platinum,prism,720,48,3,4,wild,firing_red,ocean_blue,wasp_yellow,bone,Young,none
1718,gold_token,platinum,emerald,720,48,3,8,sovereign,firing_red,magic_purple,hornet_brown,bone,Henryson,none
1719,platinum_token,gold,amethyst,576,48,3,4,wild,mystic_purple,floyd_pink,hornet_brown,bone,Linden,none
1720,platinum_token,gold,emerald,576,48,3,4,wild,peaceful_green,party_orange,shimmer_turquoise,bone,Falconer,none
1721,platinum_token,gold,amethyst,576,72,3,4,wild,tangle_dark,sunny_yellow,hornet_brown,golden,Love,none
1722,platinum_token,platinum,prism,864,60,3,5,wild,chocolate_brown,lemon_green,shimmer_turquoise,golden,Michel,none
1723,gold_token,platinum,amethyst,720,48,3,4,wild,peaceful_green,party_orange,assembly_purple,golden,Thorley,none
1724,gold_token,platinum,prism,576,48,3,4,wild,firing_red,ocean_blue,hornet_brown,rainbow,Sandström,none
1725,platinum_token,platinum,emerald,720,48,9,4,wild,tangle_dark,party_orange,hornet_brown,golden,Beringer,tangle_dragons_-_steven_castano
1726,gold_token,platinum,amethyst,576,48,3,5,wild,earthy_orange,sunny_yellow,hornet_brown,bone,Banister,none
1727,gold_token,platinum,sapphire,720,48,3,4,wild,mystic_purple,magic_purple,hornet_brown,bone,Dreher,none
1728,platinum_token,platinum,amethyst,576,48,3,4,wild,firing_red,grosbeak_green,firefly_lilac,bone,Kayode,none
1729,platinum_token,platinum,amethyst,864,60,3,8,wild,chocolate_brown,floyd_pink,firefly_lilac,golden,Xu,none
1730,gold_token,gold,kevlar,720,48,3,4,wild,peaceful_green,floyd_pink,firefly_lilac,bone,Webster,none
1731,platinum_token,platinum,amethyst,864,48,6,8,wild,earthy_orange,ocean_blue,assembly_purple,golden,Siddall,none
1732,gold_token,gold,emerald,720,60,3,5,wild,firing_red,ocean_blue,hornet_brown,bone,Hutchinson,none
1733,gold_token,titanium,emerald,864,48,3,4,wild,tangle_dark,floyd_pink,hornet_brown,golden,Stroud,none
1734,platinum_token,platinum,emerald,576,48,3,4,wild,earthy_orange,ocean_blue,hornet_brown,bone,Feigenbaum,none
1735,titanium_token,titanium,emerald,864,48,3,5,wild,tangle_dark,party_orange,firefly_lilac,bone,Lowry,none
1736,gold_token,gold,emerald,576,48,3,4,pirate,tangle_dark,ocean_blue,hornet_brown,bone,Schumacher,none
1737,platinum_token,platinum,emerald,576,60,3,4,wild,earthy_orange,party_orange,hornet_brown,bone,Nykvist,none
1738,platinum_token,titanium,emerald,720,48,3,4,wild,chocolate_brown,sunny_yellow,firefly_lilac,golden,Roderick,none
1739,platinum_token,gold,emerald,576,48,3,4,wild,mystic_purple,grosbeak_green,hornet_brown,golden,Schwangau,none
