,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 276,platinum_token Variant 276,Moneda platino,50,100,50,gold Variant 276,Middle Card Black,30,100,30,sapphire Variant 276,Front Card NAVY,20,100,20,576 Variant 276,Bit,50,100,50,48 Variant 276,drift,80,100,80,3 Variant 276,Mana,80,100,80,4 Variant 276,ingot,60,100,60,wild Variant 276,No Material,900,1000,90,firing_red Variant 276,Cuerpo rojo,16,100,16,party_orange Variant 276,Material.005,17,100,17,shimmer_turquoise Variant 276,Ojos turquesa,10,100,10,bone Variant 276,Huesos blancos,70,100,70,none Variant 276,No Material,99,100,99
Variant 277,platinum_token Variant 277,Moneda platino,50,100,50,gold Variant 277,Middle Card Black,30,100,30,sapphire Variant 277,Front Card NAVY,20,100,20,576 Variant 277,Bit,50,100,50,48 Variant 277,drift,80,100,80,6 Variant 277,Mana,15,100,15,4 Variant 277,ingot,60,100,60,wild Variant 277,No Material,900,1000,90,peaceful_green Variant 277,Cuerpo verde,14,100,14,floyd_pink Variant 277,Alas rosadas,17,100,17,firefly_lilac Variant 277,Ojos rosados,20,100,20,bone Variant 277,Huesos blancos,70,100,70,none Variant 277,No Material,99,100,99
Variant 278,gold_token Variant 278,Moneda oro,35,100,35,titanium Variant 278,Titanium Card,20,100,20,amethyst Variant 278,Front Card Purple,25,100,25,720 Variant 278,Bit,30,100,30,48 Variant 278,drift,80,100,80,3 Variant 278,Mana,80,100,80,4 Variant 278,ingot,60,100,60,wild Variant 278,No Material,900,1000,90,exotic_turquoise Variant 278,Cuerpo turquesa,14,100,14,floyd_pink Variant 278,Alas rosadas,17,100,17,firefly_lilac Variant 278,Ojos rosados,20,100,20,bone Variant 278,Huesos blancos,70,100,70,none Variant 278,No Material,99,100,99
Variant 279,platinum_token Variant 279,Moneda platino,50,100,50,gold Variant 279,Middle Card Black,30,100,30,amethyst Variant 279,Front Card Purple,25,100,25,576 Variant 279,Bit,50,100,50,48 Variant 279,drift,80,100,80,3 Variant 279,Mana,80,100,80,5 Variant 279,ingot,33,100,33,wild Variant 279,No Material,900,1000,90,tangle_dark Variant 279,Cuerpo negro,14,100,14,floyd_pink Variant 279,Alas rosadas,17,100,17,hornet_brown Variant 279,Ojos sauron,40,100,40,bone Variant 279,Huesos blancos,70,100,70,none Variant 279,No Material,99,100,99
Variant 280,gold_token Variant 280,Moneda oro,35,100,35,gold Variant 280,Middle Card Black,30,100,30,emerald Variant 280,Front Card Colorful,30,100,30,576 Variant 280,Bit,50,100,50,48 Variant 280,drift,80,100,80,3 Variant 280,Mana,80,100,80,5 Variant 280,ingot,33,100,33,wild Variant 280,No Material,900,1000,90,firing_red Variant 280,Cuerpo rojo,16,100,16,sunny_yellow Variant 280,Material.002,17,100,17,firefly_lilac Variant 280,Ojos rosados,20,100,20,bone Variant 280,Huesos blancos,70,100,70,none Variant 280,No Material,99,100,99
Variant 281,gold_token Variant 281,Moneda oro,35,100,35,platinum Variant 281,Platinium Card,50,100,50,amethyst Variant 281,Front Card Purple,25,100,25,576 Variant 281,Bit,50,100,50,48 Variant 281,drift,80,100,80,3 Variant 281,Mana,80,100,80,5 Variant 281,ingot,33,100,33,wild Variant 281,No Material,900,1000,90,tangle_dark Variant 281,Cuerpo negro,14,100,14,magic_purple Variant 281,Material.004,17,100,17,hornet_brown Variant 281,Ojos sauron,40,100,40,golden Variant 281,Puas oro,25,100,25,none Variant 281,No Material,99,100,99
Variant 282,titanium_token Variant 282,Material.016,15,100,15,gold Variant 282,Middle Card Black,30,100,30,amethyst Variant 282,Front Card Purple,25,100,25,720 Variant 282,Bit,30,100,30,60 Variant 282,drift,15,100,15,3 Variant 282,Mana,80,100,80,5 Variant 282,ingot,33,100,33,wild Variant 282,No Material,900,1000,90,exotic_turquoise Variant 282,Cuerpo turquesa,14,100,14,party_orange Variant 282,Material.005,17,100,17,hornet_brown Variant 282,Ojos sauron,40,100,40,bone Variant 282,Huesos blancos,70,100,70,none Variant 282,No Material,99,100,99
Variant 283,platinum_token Variant 283,Moneda platino,50,100,50,platinum Variant 283,Platinium Card,50,100,50,amethyst Variant 283,Front Card Purple,25,100,25,576 Variant 283,Bit,50,100,50,48 Variant 283,drift,80,100,80,3 Variant 283,Mana,80,100,80,8 Variant 283,ingot,4,100,4,wild Variant 283,No Material,900,1000,90,firing_red Variant 283,Cuerpo rojo,16,100,16,floyd_pink Variant 283,Alas rosadas,17,100,17,firefly_lilac Variant 283,Ojos rosados,20,100,20,bone Variant 283,Huesos blancos,70,100,70,none Variant 283,No Material,99,100,99
Variant 284,gold_token Variant 284,Moneda oro,35,100,35,platinum Variant 284,Platinium Card,50,100,50,prism Variant 284,Front Card Rainbow,10,100,10,576 Variant 284,Bit,50,100,50,48 Variant 284,drift,80,100,80,3 Variant 284,Mana,80,100,80,4 Variant 284,ingot,60,100,60,wild Variant 284,No Material,900,1000,90,earthy_orange Variant 284,Cuerpo amarillo,14,100,14,party_orange Variant 284,Material.005,17,100,17,wasp_yellow Variant 284,Ojos verde claro,25,100,25,bone Variant 284,Huesos blancos,70,100,70,none Variant 284,No Material,99,100,99
Variant 285,platinum_token Variant 285,Moneda platino,50,100,50,platinum Variant 285,Platinium Card,50,100,50,emerald Variant 285,Front Card Colorful,30,100,30,576 Variant 285,Bit,50,100,50,60 Variant 285,drift,15,100,15,3 Variant 285,Mana,80,100,80,5 Variant 285,ingot,33,100,33,wild Variant 285,No Material,900,1000,90,firing_red Variant 285,Cuerpo rojo,16,100,16,ocean_blue Variant 285,Material.001,17,100,17,hornet_brown Variant 285,Ojos sauron,40,100,40,bone Variant 285,Huesos blancos,70,100,70,none Variant 285,No Material,99,100,99
Variant 286,platinum_token Variant 286,Moneda platino,50,100,50,gold Variant 286,Middle Card Black,30,100,30,kevlar Variant 286,Front Card KEVLAR,15,100,15,720 Variant 286,Bit,30,100,30,48 Variant 286,drift,80,100,80,6 Variant 286,Mana,15,100,15,4 Variant 286,ingot,60,100,60,wild Variant 286,No Material,900,1000,90,firing_red Variant 286,Cuerpo rojo,16,100,16,floyd_pink Variant 286,Alas rosadas,17,100,17,wasp_yellow Variant 286,Ojos verde claro,25,100,25,bone Variant 286,Huesos blancos,70,100,70,none Variant 286,No Material,99,100,99
Variant 287,gold_token Variant 287,Moneda oro,35,100,35,gold Variant 287,Middle Card Black,30,100,30,emerald Variant 287,Front Card Colorful,30,100,30,720 Variant 287,Bit,30,100,30,48 Variant 287,drift,80,100,80,3 Variant 287,Mana,80,100,80,4 Variant 287,ingot,60,100,60,wild Variant 287,No Material,900,1000,90,mystic_purple Variant 287,Cuerpo Morado,14,100,14,sunny_yellow Variant 287,Material.002,17,100,17,wasp_yellow Variant 287,Ojos verde claro,25,100,25,bone Variant 287,Huesos blancos,70,100,70,none Variant 287,No Material,99,100,99
Variant 288,gold_token Variant 288,Moneda oro,35,100,35,platinum Variant 288,Platinium Card,50,100,50,emerald Variant 288,Front Card Colorful,30,100,30,720 Variant 288,Bit,30,100,30,48 Variant 288,drift,80,100,80,9 Variant 288,Mana,5,100,5,4 Variant 288,ingot,60,100,60,wild Variant 288,No Material,900,1000,90,peaceful_green Variant 288,Cuerpo verde,14,100,14,ocean_blue Variant 288,Material.001,17,100,17,hornet_brown Variant 288,Ojos sauron,40,100,40,rainbow Variant 288,Cuernos arcoiris,5,100,5,none Variant 288,No Material,99,100,99
Variant 289,titanium_token Variant 289,Material.016,15,100,15,platinum Variant 289,Platinium Card,50,100,50,sapphire Variant 289,Front Card NAVY,20,100,20,576 Variant 289,Bit,50,100,50,72 Variant 289,drift,5,100,5,3 Variant 289,Mana,80,100,80,4 Variant 289,ingot,60,100,60,wild Variant 289,No Material,900,1000,90,firing_red Variant 289,Cuerpo rojo,16,100,16,magic_purple Variant 289,Material.004,17,100,17,firefly_lilac Variant 289,Ojos rosados,20,100,20,bone Variant 289,Huesos blancos,70,100,70,none Variant 289,No Material,99,100,99
Variant 290,gold_token Variant 290,Moneda oro,35,100,35,gold Variant 290,Middle Card Black,30,100,30,prism Variant 290,Front Card Rainbow,10,100,10,576 Variant 290,Bit,50,100,50,48 Variant 290,drift,80,100,80,6 Variant 290,Mana,15,100,15,4 Variant 290,ingot,60,100,60,wild Variant 290,No Material,900,1000,90,mystic_purple Variant 290,Cuerpo Morado,14,100,14,magic_purple Variant 290,Material.004,17,100,17,hornet_brown Variant 290,Ojos sauron,40,100,40,golden Variant 290,Puas oro,25,100,25,none Variant 290,No Material,99,100,99
Variant 291,titanium_token Variant 291,Material.016,15,100,15,platinum Variant 291,Platinium Card,50,100,50,emerald Variant 291,Front Card Colorful,30,100,30,576 Variant 291,Bit,50,100,50,48 Variant 291,drift,80,100,80,3 Variant 291,Mana,80,100,80,4 Variant 291,ingot,60,100,60,wild Variant 291,No Material,900,1000,90,mystic_purple Variant 291,Cuerpo Morado,14,100,14,lemon_green Variant 291,Alas verdes,10,100,10,shimmer_turquoise Variant 291,Ojos turquesa,10,100,10,bone Variant 291,Huesos blancos,70,100,70,none Variant 291,No Material,99,100,99
Variant 292,titanium_token Variant 292,Material.016,15,100,15,gold Variant 292,Middle Card Black,30,100,30,emerald Variant 292,Front Card Colorful,30,100,30,720 Variant 292,Bit,30,100,30,48 Variant 292,drift,80,100,80,3 Variant 292,Mana,80,100,80,4 Variant 292,ingot,60,100,60,wild Variant 292,No Material,900,1000,90,mystic_purple Variant 292,Cuerpo Morado,14,100,14,floyd_pink Variant 292,Alas rosadas,17,100,17,hornet_brown Variant 292,Ojos sauron,40,100,40,golden Variant 292,Puas oro,25,100,25,none Variant 292,No Material,99,100,99
Variant 293,gold_token Variant 293,Moneda oro,35,100,35,platinum Variant 293,Platinium Card,50,100,50,sapphire Variant 293,Front Card NAVY,20,100,20,576 Variant 293,Bit,50,100,50,72 Variant 293,drift,5,100,5,3 Variant 293,Mana,80,100,80,5 Variant 293,ingot,33,100,33,wild Variant 293,No Material,900,1000,90,exotic_turquoise Variant 293,Cuerpo turquesa,14,100,14,floyd_pink Variant 293,Alas rosadas,17,100,17,assembly_purple Variant 293,Ojos morados,5,100,5,golden Variant 293,Puas oro,25,100,25,none Variant 293,No Material,99,100,99
Variant 294,platinum_token Variant 294,Moneda platino,50,100,50,gold Variant 294,Middle Card Black,30,100,30,kevlar Variant 294,Front Card KEVLAR,15,100,15,720 Variant 294,Bit,30,100,30,48 Variant 294,drift,80,100,80,3 Variant 294,Mana,80,100,80,4 Variant 294,ingot,60,100,60,wild Variant 294,No Material,900,1000,90,earthy_orange Variant 294,Cuerpo amarillo,14,100,14,ocean_blue Variant 294,Material.001,17,100,17,firefly_lilac Variant 294,Ojos rosados,20,100,20,golden Variant 294,Puas oro,25,100,25,none Variant 294,No Material,99,100,99
Variant 295,platinum_token Variant 295,Moneda platino,50,100,50,gold Variant 295,Middle Card Black,30,100,30,emerald Variant 295,Front Card Colorful,30,100,30,864 Variant 295,Bit,20,100,20,48 Variant 295,drift,80,100,80,9 Variant 295,Mana,5,100,5,4 Variant 295,ingot,60,100,60,pirate Variant 295,Parche,25,1000,2,tangle_dark Variant 295,Cuerpo negro,14,100,14,lemon_green Variant 295,Alas verdes,10,100,10,shimmer_turquoise Variant 295,Ojos turquesa,10,100,10,bone Variant 295,Huesos blancos,70,100,70,tangle_dragons Variant 295,No Material,1,100,1
Variant 296,gold_token Variant 296,Moneda oro,35,100,35,platinum Variant 296,Platinium Card,50,100,50,emerald Variant 296,Front Card Colorful,30,100,30,864 Variant 296,Bit,20,100,20,48 Variant 296,drift,80,100,80,3 Variant 296,Mana,80,100,80,5 Variant 296,ingot,33,100,33,wild Variant 296,No Material,900,1000,90,chocolate_brown Variant 296,Cuerpo marrón,14,100,14,ocean_blue Variant 296,Material.001,17,100,17,firefly_lilac Variant 296,Ojos rosados,20,100,20,bone Variant 296,Huesos blancos,70,100,70,none Variant 296,No Material,99,100,99
Variant 297,platinum_token Variant 297,Moneda platino,50,100,50,gold Variant 297,Middle Card Black,30,100,30,prism Variant 297,Front Card Rainbow,10,100,10,864 Variant 297,Bit,20,100,20,48 Variant 297,drift,80,100,80,3 Variant 297,Mana,80,100,80,5 Variant 297,ingot,33,100,33,wild Variant 297,No Material,900,1000,90,chocolate_brown Variant 297,Cuerpo marrón,14,100,14,ocean_blue Variant 297,Material.001,17,100,17,wasp_yellow Variant 297,Ojos verde claro,25,100,25,bone Variant 297,Huesos blancos,70,100,70,none Variant 297,No Material,99,100,99
Variant 298,titanium_token Variant 298,Material.016,15,100,15,platinum Variant 298,Platinium Card,50,100,50,amethyst Variant 298,Front Card Purple,25,100,25,864 Variant 298,Bit,20,100,20,72 Variant 298,drift,5,100,5,3 Variant 298,Mana,80,100,80,4 Variant 298,ingot,60,100,60,sovereign Variant 298,Gold Crown Sov1.001,75,1000,8,firing_red Variant 298,Cuerpo rojo,16,100,16,sunny_yellow Variant 298,Material.002,17,100,17,firefly_lilac Variant 298,Ojos rosados,20,100,20,bone Variant 298,Huesos blancos,70,100,70,none Variant 298,No Material,99,100,99
Variant 299,gold_token Variant 299,Moneda oro,35,100,35,platinum Variant 299,Platinium Card,50,100,50,emerald Variant 299,Front Card Colorful,30,100,30,720 Variant 299,Bit,30,100,30,48 Variant 299,drift,80,100,80,3 Variant 299,Mana,80,100,80,5 Variant 299,ingot,33,100,33,wild Variant 299,No Material,900,1000,90,exotic_turquoise Variant 299,Cuerpo turquesa,14,100,14,magic_purple Variant 299,Material.004,17,100,17,hornet_brown Variant 299,Ojos sauron,40,100,40,bone Variant 299,Huesos blancos,70,100,70,none Variant 299,No Material,99,100,99
Variant 300,gold_token Variant 300,Moneda oro,35,100,35,gold Variant 300,Middle Card Black,30,100,30,emerald Variant 300,Front Card Colorful,30,100,30,864 Variant 300,Bit,20,100,20,48 Variant 300,drift,80,100,80,3 Variant 300,Mana,80,100,80,4 Variant 300,ingot,60,100,60,wild Variant 300,No Material,900,1000,90,exotic_turquoise Variant 300,Cuerpo turquesa,14,100,14,lemon_green Variant 300,Alas verdes,10,100,10,assembly_purple Variant 300,Ojos morados,5,100,5,rainbow Variant 300,Cuernos arcoiris,5,100,5,none Variant 300,No Material,99,100,99
